Customer Id,Sales per customer,Order Profit Per Order,Sales Segment,Profit Segment
661,723.8599968,-158.99000357,Medium,Low
662,2236.67001916,237.81000095299999,High,Medium
663,892.90000156,-18.669995290999992,Medium,Low
664,7549.040138079999,-68.45000397000013,High,Low
665,496.480011,171.84999277,Medium,Medium
666,1655.260025,420.61000445,Medium,High
667,2361.61005014,888.70000746,High,High
668,1186.4900284,-122.19000244,Medium,Low
669,790.8700104,-12.95000263999999,Medium,Low
670,1246.80001068,392.17999747,Medium,High
671,3090.84002677,91.54002273999998,High,Medium
672,1315.8999863,44.66000363700001,Medium,Medium
673,3378.70002351,434.2299871139999,High,High
674,3135.91004389,644.78001309,High,High
675,1920.87002941,416.570001587,Medium,High
676,3938.31002054,557.460002354,High,High
677,996.64000707,-7.609995113000025,Medium,Low
678,619.48999779,194.88999843,Medium,Medium
679,5163.98004331,724.5599832519999,High,High
680,3081.91006297,787.980000529,High,High
681,507.37001039999996,195.73000333,Medium,Medium
682,4708.06005464,622.9399938720001,High,High
683,2252.57002652,-581.71995256,High,Low
684,1934.1400184899999,332.629998249,Medium,High
685,5638.12005625,1199.360012919,High,High
686,1751.1100197399999,282.899999848,Medium,High
687,6533.4000243,-26.299982956000065,High,Low
688,5307.2100754,988.859993961,High,High
689,1528.8300247,-852.540014787,Medium,Low
690,2144.46000677,695.2300014790001,High,High
691,1918.24002837,603.630004179,Medium,High
692,1326.8300171,310.65999794000004,Medium,High
693,2541.4900436899998,758.28000665,High,High
694,2721.74003988,-78.42999319500004,High,Low
695,2595.05003744,735.729998854,High,High
696,2883.03002552,547.480007902,High,High
697,5377.3400688,476.769978541,High,High
698,5197.3800622300005,538.629994393,High,High
699,814.9200287,206.08999634,Medium,Medium
700,3860.03003297,674.610011086,High,High
701,2354.75002487,231.41000776199996,High,Medium
702,2195.140007,165.160000322,High,Medium
703,3527.39004149,20.749998687000016,High,Low
704,4226.52006166,-561.430031786,High,Low
705,3486.01002136,-211.79999545200002,High,Low
706,2080.21003909,168.920004848,Medium,Medium
707,401.11000437,-187.87999486500001,Medium,Low
708,1867.40000909,481.91000554799996,Medium,High
709,1948.7799913,315.73000148,Medium,High
710,1528.42003247,13.289987823000022,Medium,Low
711,3669.94006731,617.109990201,High,High
712,2883.58002862,403.19001482,High,High
713,1127.74002078,343.819999235,Medium,High
714,3140.77005007,-453.480000574,High,Low
715,4203.96002577,559.59999945,High,High
716,1907.81002817,542.97000125,Medium,High
717,3453.9700239,-343.40998789500003,High,Low
718,585.9300079,271.44000245,Medium,High
719,2606.92006119,623.630001246,High,High
720,1058.62000275,234.40000819,Medium,Medium
721,1075.40002442,138.46000505799998,Medium,Medium
722,1276.58999638,-42.23999977000001,Medium,Low
723,1448.4499894,186.26999662900002,Medium,Medium
724,2660.63003352,-573.590013067,High,Low
725,2389.62002194,386.39998815,High,High
726,3055.0700225299997,737.0199889520001,High,High
727,599.3900146999999,270.5499955,Medium,High
728,4366.4900133,760.810009069,High,High
729,1438.91001118,-834.9199848400001,Medium,Low
730,1318.880001,110.56000331,Medium,Medium
731,4959.6400565799995,113.58998969300008,High,Medium
732,2078.54001609,569.419997188,Medium,High
733,2041.64002612,636.529998725,Medium,High
734,2865.99000163,-335.91000278,High,Low
735,1055.8300171199999,453.87000658,Medium,High
736,3602.23001457,772.670000596,High,High
737,3982.7900371799997,611.279992598,High,High
738,2368.28001977,296.030001168,High,High
739,4006.67005927,-548.320020639,High,Low
740,3404.25000763,1104.860004434,High,High
741,1202.2800216800001,286.180001268,Medium,High
742,1751.9700356,243.47000076,Medium,Medium
743,3109.31001678,493.070006427,High,High
744,4830.92004011,891.790001776,High,High
745,1256.8700257,403.520003314,Medium,High
746,2217.60002145,254.92000011699997,High,Medium
747,2239.24002084,142.11999792,High,Medium
748,2413.84001143,465.179998754,High,High
749,6953.40007437,1855.149989201,High,High
750,3405.58000558,255.20999715999997,High,Medium
751,2902.39003382,608.170008629,High,High
752,3722.5300331999997,66.06999285899992,High,Medium
753,1997.8200073599999,67.79999789600001,Medium,Medium
754,2802.82001094,409.800003787,High,High
755,1518.17002108,521.20000077,Medium,High
756,2279.2100526,547.999991364,High,High
757,3605.15005866,-427.80999455399996,High,Low
758,2708.96003712,548.160001747,High,High
759,3489.86002746,423.019999576,High,High
760,3163.92002479,609.139999633,High,High
761,1338.40000155,-241.28000448399996,Medium,Low
762,2654.22005456,219.570001596,High,Medium
763,1390.14001844,162.68999480000002,Medium,Medium
764,2683.78004456,616.079994745,High,High
765,1871.25001141,269.90000347,Medium,High
766,874.75999455,61.59000206,Medium,Medium
767,3718.15003584,1019.2099942689999,High,High
768,1835.08002474,448.43000315,Medium,High
770,236.93000025999999,36.62000084,Low,Medium
771,4676.17004402,35.36998679300001,High,Medium
772,209.9199982,-41.97999954,Low,Low
773,6800.94009407,489.72002180999993,High,High
774,2490.79004669,-1385.700027938,High,Low
775,2959.1700362799997,765.5399938109999,High,High
776,1305.2700348,373.36999894999997,Medium,High
777,3535.08002088,1035.420000066,High,High
778,4114.18001163,1180.589987244,High,High
779,1152.4299927,299.20999619099996,Medium,High
780,1629.97000506,169.74000358,Medium,Medium
781,678.19999313,190.309999466,Medium,Medium
782,716.34001162,216.55999663,Medium,Medium
783,3180.71002215,783.790004333,High,High
784,1961.44001379,412.090004361,Medium,High
785,2236.31002808,469.069994676,High,High
786,85.0,41.65000153,Low,Medium
787,3864.68004239,781.340008794,High,High
788,1380.91002278,-85.86999320000004,Medium,Low
789,1784.62002567,188.200006468,Medium,Medium
790,1619.29999915,173.090001373,Medium,Medium
791,9436.61008833,-866.3800079680002,High,Low
792,2730.98000903,532.749998572,High,High
793,2198.9300231400002,528.449998846,High,High
794,2928.30004882,979.8400124489999,High,High
795,1035.9000244,189.34000015,Medium,Medium
796,3258.38002578,256.830001634,High,Medium
797,1763.4100246,57.94998986000002,Medium,Medium
799,3170.0000382,-240.570015,High,Low
800,2403.11003872,712.519992784,High,High
801,5055.07002641,1376.800001212,High,High
802,2429.0500298399998,377.65000497299997,High,High
803,1778.69000624,103.529980658,Medium,Medium
804,873.1400146,315.67000008,Medium,High
805,2295.08000956,310.879992258,High,High
806,1309.5299989,371.88000103,Medium,High
807,873.4100113,276.19999316,Medium,High
808,1290.2800293,348.830004729,Medium,High
809,3186.8900338,-382.47000202099997,High,Low
810,2020.39000323,-105.860012056,Medium,Low
811,1022.21001441,246.830001673,Medium,Medium
812,2609.32005309,420.080012844,High,High
813,274.340004,35.619998218,Low,Medium
814,2782.74002067,376.88000781899996,High,High
815,756.18999478,164.24000071700002,Medium,Medium
816,1120.65999611,-155.90001011,Medium,Low
818,3160.06003958,385.050007111,High,High
819,2645.45000458,-183.07997883999997,High,Low
820,3002.46001831,-175.99999764199998,High,Low
821,3870.75006855,820.980002861,High,High
822,3484.90000728,940.730001482,High,High
823,3466.35002532,-758.70000741,High,Low
824,3087.9600563,562.810002337,High,High
825,512.3500099299999,238.70999906000003,Medium,Medium
826,515.77001576,165.609996795,Medium,Medium
827,5148.47006417,-77.27997921600002,High,Low
828,517.05999756,16.240000491999993,Medium,Low
829,1960.85002126,3.7700147580000305,Medium,Low
830,3013.39001856,980.069992142,High,High
831,3992.2701130699998,983.310013267,High,High
832,1086.78001401,84.07999325399999,Medium,Medium
833,2227.0600433,-418.840003784,High,Low
834,3443.26003648,425.570005514,High,High
835,2530.32002642,121.61999802000001,High,Medium
836,2329.64000703,600.660002718,High,High
837,893.2400130799999,-76.31999204999998,Medium,Low
838,2273.52000811,408.550005919,High,High
839,789.35000602,260.739997707,Medium,Medium
840,3616.15008743,1069.889978243,High,High
841,3737.3000659599998,920.220010739,High,High
842,3397.69003677,704.660013157,High,High
843,2941.82004556,416.430027537,High,High
844,1293.49000548,526.85999677,Medium,High
845,2288.25003813,446.609997717,High,High
846,4390.6401043099995,578.589996783,High,High
847,4690.23001846,632.020002298,High,High
848,2870.11001593,-334.60002800899997,High,Low
849,1897.4800223299999,206.77998541099998,Medium,Medium
850,1943.17002112,78.63000777,Medium,Medium
851,1955.85000613,327.99000363000005,Medium,High
852,1042.570015,315.91000361,Medium,High
853,2505.74005124,-360.670015956,High,Low
854,894.7700118800001,68.10999684000001,Medium,Medium
855,781.0600129,-45.78999903999999,Medium,Low
856,3481.63003729,-979.6800036320001,High,Low
857,3308.45001224,1120.35999536,High,High
858,1408.36000432,592.18001178,Medium,High
859,4368.01000987,914.0799972990001,High,High
860,809.47999945,51.700000288,Medium,Medium
861,3824.76004039,749.730000113,High,High
862,3000.47002408,714.630001549,High,High
863,2646.78001783,118.270000064,High,Medium
864,2449.31997668,649.649996026,High,High
865,3163.26000606,357.309996583,High,High
866,4686.18007664,938.5699902700001,High,High
867,4859.04009259,444.150012089,High,High
868,1330.56999772,298.459996238,Medium,High
869,1859.78001398,319.05000213200003,Medium,High
870,3881.97003942,211.85001569500005,High,Medium
871,2834.8100434,626.659998452,High,High
872,3229.72001466,-693.300001804,High,Low
873,1172.9700165,415.00999448999994,Medium,High
874,1164.30999758,-31.700003174000006,Medium,Low
875,1820.7300366999998,172.330002787,Medium,Medium
876,3381.32002263,283.960012582,High,High
877,663.8800049,151.62000084,Medium,Medium
878,2432.20001976,266.89999962,High,Medium
879,2947.27004636,224.04998022700005,High,Medium
880,3063.4200363,-385.539969063,High,Low
881,4045.2400895,-91.199980599,High,Low
882,2981.95006088,759.369998915,High,High
883,2000.8200301699999,-135.77998788800005,Medium,Low
884,2482.92006693,456.36000205,High,High
885,41.97999954,4.199999809,Low,Low
886,891.90000156,176.010003534,Medium,Medium
887,2251.20001986,367.650010066,High,High
888,4429.64001467,316.99999866299993,High,High
889,2535.37003703,377.289997514,High,High
890,3426.38006222,-1070.280018809,High,Low
891,1151.8600254,266.350004871,Medium,Medium
892,2202.1200485599998,584.34999843,High,High
893,2132.9300384,392.409992645,High,High
894,2154.57004546,-595.98997121,High,Low
895,1024.780014,247.800007589,Medium,Medium
896,1900.409996,350.89000798999996,Medium,High
897,1251.52001952,273.48999931500003,Medium,High
898,6543.24007791,273.5700079089999,High,High
899,2907.79999175,906.77000424,High,High
900,2086.520012,341.91999911000005,Medium,High
901,562.03998556,30.789999952000006,Medium,Medium
902,317.52999877,45.579999445,Low,Medium
903,114.3899994,53.75999832,Low,Medium
904,1533.30002984,408.859997764,Medium,High
905,1380.83003608,241.810001359,Medium,Medium
907,4467.79006109,1147.259995437,High,High
908,3118.22001648,435.399996313,High,High
909,2382.15003218,-463.880015373,High,Low
910,1730.1800233,89.83999635,Medium,Medium
911,2485.14002603,761.939995492,High,High
912,3472.36001201,856.1000168520001,High,High
913,1348.1300277999999,285.610001053,Medium,High
914,2762.85007865,617.249986696,High,High
915,2278.33000563,607.490002654,High,High
916,2008.20003898,336.269999471,Medium,High
917,3922.56006059,479.4800224840001,High,High
918,1817.10001378,572.73000057,Medium,High
920,2309.46004489,-10.51997373999999,High,Low
921,2468.880024,723.700007015,High,High
922,1489.77002341,113.60000037999998,Medium,Medium
923,1663.1100158899999,77.499998209,Medium,Medium
924,3613.9400481,440.15998654,High,High
925,2595.05003357,-345.21000185,High,Low
926,2299.85000989,278.400013395,High,High
927,4256.99003229,1207.010004279,High,High
928,2670.01001746,454.00999357,High,High
929,3860.54004666,889.110012096,High,High
930,1010.40002442,181.20999908,Medium,Medium
931,2511.29003908,390.830008541,High,High
932,1427.88003548,263.049994931,Medium,Medium
933,752.8700179800001,201.44000531,Medium,Medium
934,2564.43999844,625.640003946,High,High
935,911.73999785,205.55000115,Medium,Medium
936,4103.70004662,928.699993702,High,High
937,4124.57004171,324.48000562199996,High,High
938,5896.50010512,843.2600186129999,High,High
939,1848.65003209,326.21999741499997,Medium,High
940,2220.59001725,-593.899999618,High,Low
941,2598.0600089,213.139995559,High,Medium
942,3077.91001135,1059.979993533,High,High
943,3071.96003349,358.770016133,High,High
944,2398.98002994,855.030004523,High,High
945,1534.2800141,-282.14999767999996,Medium,Low
946,4078.3800697799998,-135.900002401,High,Low
947,3861.02001582,1143.520026271,High,High
948,3982.90006252,1028.859999847,High,High
949,3390.64005277,458.24999545000003,High,High
950,3666.64004901,32.219991064,High,Medium
951,2151.01003081,-254.400002448,High,Low
952,2973.6800061,890.120004633,High,High
953,1432.88000485,121.71999835,Medium,Medium
954,3619.16007613,689.989994557,High,High
955,255.54999550000002,121.27000427,Low,Medium
956,4301.4600392,571.0600257269999,High,High
957,962.20001981,305.20999261099996,Medium,High
958,1075.3799742,207.400004149,Medium,Medium
959,3214.54002392,219.32999717299998,High,Medium
960,3444.39003385,574.419990804,High,High
961,1095.48001862,124.70998759999998,Medium,Medium
962,2831.91006281,182.480007135,High,Medium
963,1887.1200218200001,37.210013116000006,Medium,Medium
964,3309.63003535,-453.869950309,High,Low
965,1801.5600052099999,431.480002374,Medium,High
966,2269.55999384,342.659997498,High,High
967,2657.15003579,471.09001287899997,High,High
968,3112.00005345,-124.45001122900001,High,Low
969,1538.30999374,-88.37000563000001,Medium,Low
970,4103.12003333,1116.670011483,High,High
971,1543.93001933,561.769992188,Medium,High
972,4826.7200967399995,170.920006892,High,Medium
973,1087.41002656,161.52000046,Medium,Medium
974,1438.7000198599999,190.3199978,Medium,Medium
975,1717.41001132,-227.25999739999997,Medium,Low
976,1425.26002503,228.110002062,Medium,Medium
977,2412.7400435600002,845.27999885,High,High
978,2985.7200661399997,-164.889975551,High,Low
979,2040.5100097,-329.37999823999996,Medium,Low
980,110.4899979,-17.35000038,Low,Low
981,2972.81002815,698.08000275,High,High
982,2664.64002218,708.26999472,High,High
983,1454.5900268999999,290.22001077,Medium,High
984,4156.98008343,-605.539972571,High,Low
985,659.06999966,219.96999932,Medium,Medium
986,4131.39001428,-1035.549958834,High,Low
987,4603.10007471,1095.060007799,High,High
988,859.0500107,293.45000075999997,Medium,High
989,1903.9300232599999,598.78001025,Medium,High
990,4148.29002761,553.8599769919999,High,High
991,1814.6100388,376.34000679400003,Medium,High
992,379.980011,0.0,Medium,Low
993,2057.31005102,-181.84000199999997,Medium,Low
994,1538.22001647,-171.73999635900003,Medium,Low
995,1337.6300239299999,189.539998066,Medium,Medium
996,2572.22002776,850.199999572,High,High
997,3834.99003224,682.599986,High,High
998,1636.44998169,326.189998308,Medium,High
999,2594.33005138,190.88000070900003,High,Medium
1000,2961.65005297,620.220005553,High,High
1001,3559.64004239,-21.130000045000017,High,Low
1002,2961.61004063,362.639993622,High,High
1003,1909.95002743,472.01000213,Medium,High
1004,1867.4300002999998,-76.27998879699999,Medium,Low
1005,842.8900146999999,175.43999481,Medium,Medium
1006,3358.88005069,357.350007575,High,High
1007,1652.69002158,-67.850002515,Medium,Low
1008,3971.54006768,472.889992011,High,High
1009,722.02001953,35.040001870000005,Medium,Medium
1010,2119.970024143,291.580009997,High,High
1011,7229.80009829,10.889965130000022,High,Low
1012,6131.65009325,348.82004979199996,High,High
1013,4018.8800162499997,1038.3699987319999,High,High
1014,5297.11007316,538.36000248,High,High
1015,3761.44003681,-326.25999118699997,High,Low
1016,2738.00003042,429.71998879399996,High,High
1017,2323.06001648,681.510001392,High,High
1018,3532.74003993,19.530008615999982,High,Low
1019,1224.9099808,380.770002837,Medium,High
1020,3341.4400559299997,784.669996493,High,High
1021,3654.8000717200002,610.049992011,High,High
1022,3397.28004079,359.78998897499997,High,High
1023,2505.17997355,582.350003212,High,High
1024,4589.86004637,654.749988386,High,High
